id,created_at,account_id,total,refunded
3664513,2019-06-23 13:25:36 UTC,2890184,26000,0
3559361,2019-08-18 22:37:25 UTC,2745028,26000,0
1772267,2019-06-27 09:51:19 UTC,3809105,26000,0
6397528,2019-09-17 02:26:26 UTC,1897354,26000,0
4715230,2019-09-28 02:17:33 UTC,2302601,26000,0
5822355,2019-10-05 15:20:28 UTC,599690,26000,0
9087020,2019-08-13 08:43:54 UTC,2733087,26000,0
3177051,2019-07-29 02:07:21 UTC,3692027,26000,0
3795451,2019-08-27 03:12:26 UTC,466462,26000,0
2801830,2019-07-18 05:11:12 UTC,482896,26000,0
3580134,2019-06-22 23:34:13 UTC,3341965,26000,0
273049,2019-10-03 13:32:45 UTC,2816379,26000,0
5306020,2019-08-02 16:28:45 UTC,860458,26000,0
5445819,2019-08-16 01:00:05 UTC,2003033,26000,0
7476221,2019-08-01 02:26:23 UTC,984382,26000,0
2066615,2019-08-10 15:16:13 UTC,1494157,26000,0
4131425,2019-09-27 13:01:45 UTC,1776625,26000,0
321755,2019-09-14 23:04:45 UTC,3219141,26000,0
8172726,2019-08-19 22:49:44 UTC,3770501,26000,0
103725,2019-06-26 05:38:57 UTC,856336,26000,0
8334660,2019-09-18 06:13:34 UTC,3224027,26000,0
9294252,2019-09-20 01:12:27 UTC,1415554,26000,0
1576274,2019-09-25 13:00:32 UTC,908642,26000,0
8685878,2019-07-12 00:19:13 UTC,2042228,26000,0
4191403,2019-07-20 02:06:32 UTC,3520843,26000,0
1618412,2019-08-31 05:36:38 UTC,3171805,26000,0
4021213,2019-08-17 11:21:16 UTC,1663402,26000,0
3090467,2019-07-29 22:05:48 UTC,1525572,26000,0
5901507,2019-08-30 23:13:49 UTC,1907082,26000,0
823752,2019-06-26 18:41:08 UTC,1466709,26000,0
8094364,2019-09-16 10:21:39 UTC,1397720,26000,0
5187443,2019-07-30 16:24:57 UTC,2425083,26000,0
7034741,2019-08-07 15:33:05 UTC,3573605,26000,0
5291547,2019-06-23 19:47:35 UTC,1695683,26000,0
4213258,2019-08-01 23:27:22 UTC,3664487,26000,0
6152099,2019-07-09 14:11:56 UTC,1677548,26000,0
8806510,2019-09-08 21:11:22 UTC,1395469,26000,0
6144717,2019-09-27 10:52:44 UTC,1980062,26000,0
874693,2019-09-26 11:22:22 UTC,867322,26000,0
8594210,2019-10-06 21:40:18 UTC,1113765,26000,0
3901614,2019-09-18 18:49:27 UTC,2032932,26000,0
4510610,2019-08-03 10:04:28 UTC,1961208,26000,0
6549590,2019-06-24 07:16:10 UTC,3580777,26000,0
220234,2019-07-03 07:29:11 UTC,1888334,26000,0
1817186,2019-09-25 14:42:23 UTC,1469973,26000,0
6045503,2019-08-25 18:14:27 UTC,2015310,26000,0
5113471,2019-08-23 23:50:26 UTC,2449319,26000,0
4385160,2019-07-06 16:34:01 UTC,1758298,26000,0
4900955,2019-08-15 01:29:47 UTC,2977667,26000,0
4603637,2019-07-18 16:52:56 UTC,1139973,26000,0
1195731,2019-07-05 14:10:17 UTC,1984793,26000,0
8622776,2019-06-21 05:28:39 UTC,1834311,26000,0
4662465,2019-07-28 08:54:43 UTC,523041,26000,0
7598980,2019-09-23 04:49:05 UTC,3800384,26000,0
5530951,2019-10-07 03:59:45 UTC,800122,26000,0
2675037,2019-09-18 16:11:39 UTC,731601,26000,0
4464347,2019-10-04 12:41:33 UTC,1715317,26000,0
448354,2019-06-28 22:20:10 UTC,2710686,26000,0
4193020,2019-09-01 12:16:11 UTC,3946682,26000,0
1180835,2019-09-13 05:33:20 UTC,3697584,26000,0
983206,2019-07-17 14:29:10 UTC,828780,26000,0
4840472,2019-07-06 03:10:47 UTC,2502721,26000,0
385636,2019-08-28 15:26:23 UTC,3906770,26000,0
8160754,2019-09-19 11:02:50 UTC,2723131,26000,0
3905377,2019-09-16 23:27:02 UTC,2971601,26000,0
5856982,2019-07-11 06:53:07 UTC,2194574,26000,0
6372017,2019-09-14 16:34:09 UTC,2333296,26000,0
8549927,2019-06-18 14:52:51 UTC,735593,26000,0
8309620,2019-07-09 22:19:10 UTC,2498280,26000,0
4494331,2019-07-13 05:12:42 UTC,695159,26000,0
3881005,2019-07-27 10:24:43 UTC,3356034,26000,0
4853812,2019-08-12 13:03:34 UTC,1766524,26000,0
1233744,2019-06-28 02:26:17 UTC,3762502,26000,0
381429,2019-07-25 15:19:31 UTC,2508138,26000,0
7353172,2019-07-06 23:53:46 UTC,2368684,26000,0
5429047,2019-08-01 04:33:53 UTC,2623628,26000,0
5527289,2019-07-28 01:14:17 UTC,435762,26000,0
629934,2019-07-23 17:00:19 UTC,2155921,26000,0
2595916,2019-10-03 13:32:53 UTC,506901,26000,0
7981444,2019-08-02 09:37:26 UTC,3945429,26000,0
8379433,2019-09-09 01:16:46 UTC,603462,26000,0
3122199,2019-10-03 23:19:56 UTC,1712508,26000,0
6973293,2019-07-05 02:51:58 UTC,471474,26000,0
777466,2019-08-30 12:50:40 UTC,2093285,26000,0
1536057,2019-10-08 10:04:05 UTC,3680663,26000,0
3566066,2019-09-17 10:53:12 UTC,3200748,26000,0
2621447,2019-07-15 19:45:23 UTC,1809265,26000,0
162187,2019-09-02 18:01:57 UTC,2702153,26000,0
1743801,2019-08-16 22:13:38 UTC,1541554,26000,0
2747289,2019-08-29 08:29:05 UTC,811605,26000,0
7620774,2019-09-11 10:48:11 UTC,3716405,26000,0
4049666,2019-10-01 01:21:58 UTC,1924381,26000,0
5208655,2019-07-12 14:35:05 UTC,1397924,26000,0
6758231,2019-09-10 04:51:13 UTC,534122,26000,0
5959382,2019-06-27 00:12:34 UTC,3745793,26000,0
292610,2019-09-13 10:36:53 UTC,439763,26000,0
8896624,2019-08-07 01:31:15 UTC,2159903,26000,0
2128944,2019-08-02 14:02:29 UTC,1116850,26000,0
4344971,2019-07-28 23:25:57 UTC,3242438,26000,0
793113,2019-09-17 20:16:28 UTC,1218283,26000,0
8598571,2019-09-04 09:53:23 UTC,2131211,26000,0
131204,2019-07-06 13:58:06 UTC,2622238,26000,0
1973683,2019-08-13 01:43:41 UTC,601081,26000,0
8268319,2019-08-31 02:07:54 UTC,3877862,26000,0
7140668,2019-07-10 23:45:52 UTC,3588490,26000,0
3900981,2019-08-02 02:23:02 UTC,3465989,26000,0
8968473,2019-06-26 05:17:50 UTC,3629465,26000,0
6201392,2019-07-17 08:43:13 UTC,880910,26000,0
4242631,2019-06-16 09:47:28 UTC,619801,26000,0
8436251,2019-07-10 19:57:18 UTC,2201871,26000,0
6551926,2019-08-22 08:46:51 UTC,896764,26000,0
382864,2019-08-03 09:37:25 UTC,1751871,26000,0
2254478,2019-09-19 07:27:01 UTC,1130712,26000,0
6680194,2019-08-11 23:14:34 UTC,1940807,26000,0
5319370,2019-09-04 09:53:01 UTC,537480,26000,0
2684069,2019-06-16 22:50:49 UTC,960617,26000,0
2540493,2019-07-24 17:55:56 UTC,483827,26000,0
9238233,2019-09-06 13:25:22 UTC,548849,26000,0
4868179,2019-08-11 22:01:42 UTC,2575330,26000,0
2266986,2019-10-01 01:27:33 UTC,3835358,26000,0
670625,2019-07-27 22:40:46 UTC,1390983,26000,0
9149757,2019-08-27 11:43:26 UTC,520263,26000,0
5343373,2019-08-24 13:34:42 UTC,2582452,26000,0
4838698,2019-06-20 06:11:17 UTC,3361032,26000,0
7167607,2019-08-23 22:02:01 UTC,1120341,26000,0
1565023,2019-07-01 17:41:11 UTC,3132980,26000,0
5913881,2019-08-13 12:07:17 UTC,1950447,26000,0
4248946,2019-09-16 23:50:59 UTC,2441839,26000,0
1158226,2019-09-13 20:13:37 UTC,3256385,26000,0
1614396,2019-08-30 14:51:34 UTC,1783459,26000,0
2714042,2019-08-29 14:01:54 UTC,3011738,26000,0
813551,2019-07-03 01:00:11 UTC,3446398,26000,0
5324687,2019-07-24 22:02:26 UTC,2710920,26000,0
837819,2019-09-14 19:20:42 UTC,2765877,26000,0
6398116,2019-10-09 05:43:20 UTC,3719150,26000,0
6678586,2019-08-28 04:41:29 UTC,3546200,26000,0
601296,2019-07-19 16:33:09 UTC,780498,26000,0
681460,2019-07-08 00:12:15 UTC,1993913,26000,0
5926477,2019-07-22 18:37:02 UTC,525191,26000,0
1573247,2019-07-01 04:33:21 UTC,2629703,26000,0
6701144,2019-06-18 03:23:56 UTC,2248381,26000,0
1442748,2019-08-31 15:33:19 UTC,665811,26000,0
2821170,2019-09-26 07:13:17 UTC,2882758,26000,0
2980219,2019-09-29 10:32:10 UTC,1355218,26000,0
8261881,2019-06-22 03:11:20 UTC,354604,26000,0
725444,2019-07-31 06:02:39 UTC,2611425,26000,0
5829348,2019-07-07 10:03:22 UTC,2980840,26000,0
4562870,2019-09-28 19:10:27 UTC,1642623,26000,0
5935694,2019-06-25 01:20:05 UTC,2692124,26000,0
9149932,2019-08-18 12:21:22 UTC,3312399,26000,0
2159303,2019-08-19 22:44:27 UTC,918610,26000,0
1277085,2019-07-02 19:13:00 UTC,2730392,26000,0
6725391,2019-09-02 08:44:11 UTC,2755476,26000,0
1928222,2019-09-08 03:15:04 UTC,1262642,26000,0
1114972,2019-08-16 02:05:51 UTC,1317634,26000,0
7578237,2019-09-01 07:12:22 UTC,2518583,26000,0
6080195,2019-08-06 21:11:01 UTC,1286377,26000,0
2521926,2019-09-11 21:04:54 UTC,2638575,26000,0
2317114,2019-10-04 06:52:55 UTC,745618,26000,0
8055065,2019-09-04 02:09:10 UTC,1734389,26000,0
8964553,2019-09-23 11:11:40 UTC,2746453,26000,0
9281570,2019-09-12 14:34:54 UTC,2067022,26000,0
1748698,2019-09-12 11:18:07 UTC,3495461,26000,0
8682029,2019-07-08 04:34:10 UTC,3687589,26000,0
2896842,2019-08-25 23:53:49 UTC,1131880,26000,0
7689280,2019-07-19 13:34:23 UTC,3574969,26000,0
5061102,2019-07-03 13:38:11 UTC,1546317,26000,0
7326545,2019-08-01 08:54:26 UTC,2513927,26000,0
3049661,2019-07-20 18:48:40 UTC,1220714,26000,0
662036,2019-09-28 13:17:39 UTC,1089498,26000,0
2123920,2019-10-01 03:39:41 UTC,3472949,26000,0
7360401,2019-09-28 05:45:32 UTC,2811790,26000,0
3309709,2019-08-30 11:29:54 UTC,3235778,26000,0
8484298,2019-07-01 16:39:37 UTC,3235441,26000,0
2665924,2019-08-17 14:01:50 UTC,3283434,26000,0
4259590,2019-07-19 00:32:02 UTC,2701234,26000,0
6550002,2019-07-06 14:36:39 UTC,2863298,26000,0
5159682,2019-06-20 08:42:59 UTC,3173188,26000,0
5595932,2019-07-20 13:15:56 UTC,658611,26000,0
2832884,2019-08-14 11:34:34 UTC,366290,26000,0
5482566,2019-07-22 23:01:21 UTC,1469164,26000,0
2991829,2019-06-26 17:07:51 UTC,461268,26000,0
6243848,2019-08-23 23:06:31 UTC,1680430,26000,0
6030836,2019-08-29 20:33:28 UTC,814615,26000,0
1842925,2019-08-17 02:17:58 UTC,3685715,26000,0
3542846,2019-07-08 20:08:51 UTC,3804921,26000,0
2670216,2019-07-28 01:20:40 UTC,420842,26000,0
536561,2019-07-17 04:14:57 UTC,2518352,26000,0
1433226,2019-06-20 22:05:00 UTC,3135130,26000,0
8032303,2019-07-16 17:36:43 UTC,2240191,26000,0
6110438,2019-07-08 12:28:16 UTC,1511483,26000,0
8035315,2019-07-05 23:38:47 UTC,2326659,26000,0
4682051,2019-07-21 12:46:55 UTC,1521910,26000,0
8572045,2019-09-27 08:42:39 UTC,1333966,26000,0
6825560,2019-08-26 23:42:07 UTC,1612560,26000,0
7838254,2019-07-20 04:35:21 UTC,3397813,26000,0
3612143,2019-08-24 08:25:18 UTC,1318995,26000,0
7254579,2019-06-28 13:38:49 UTC,2004753,26000,0
2840996,2019-08-20 22:50:02 UTC,855068,26000,0
2908188,2019-08-15 20:40:48 UTC,2585382,26000,0
6930652,2019-07-02 01:28:23 UTC,1386899,26000,0
1492957,2019-08-04 13:05:32 UTC,3003219,26000,0
800580,2019-06-24 17:48:01 UTC,2006364,26000,0
3891558,2019-10-07 01:53:19 UTC,2206613,26000,0
5814203,2019-07-07 18:00:13 UTC,1814916,26000,0
7816934,2019-10-03 15:02:51 UTC,676743,26000,0
663263,2019-08-19 20:35:14 UTC,3103956,26000,0
2781774,2019-09-27 00:34:51 UTC,939871,26000,0
2658710,2019-09-18 16:05:59 UTC,2715817,26000,0
6437593,2019-06-21 08:55:19 UTC,3228680,26000,0
1786277,2019-07-03 21:01:06 UTC,369214,26000,0
2124523,2019-10-07 17:26:42 UTC,1875746,26000,0
3621221,2019-09-21 09:32:19 UTC,2701073,26000,0
4677662,2019-10-07 15:33:21 UTC,2379266,26000,0
4289758,2019-08-25 22:27:10 UTC,460663,26000,0
1085400,2019-06-29 10:33:37 UTC,3880617,26000,0
2049632,2019-07-29 01:49:51 UTC,1279534,26000,0
1414870,2019-08-07 06:02:54 UTC,1552519,26000,0
1978557,2019-07-05 11:27:12 UTC,1624702,26000,0
2646163,2019-08-27 14:48:01 UTC,2099388,26000,0
5486331,2019-09-09 04:21:57 UTC,2599234,26000,0
3376881,2019-10-03 23:07:34 UTC,1119622,26000,0
5311519,2019-08-21 02:00:29 UTC,1580517,26000,0
8702096,2019-09-26 19:20:02 UTC,2827038,26000,0
2873155,2019-06-26 06:05:13 UTC,3935765,26000,0
6708494,2019-08-28 22:22:01 UTC,1914813,26000,0
8837993,2019-08-06 21:11:32 UTC,1523811,26000,0
716667,2019-06-18 17:18:09 UTC,347532,26000,0
6264843,2019-08-04 08:48:20 UTC,990765,26000,0
2648158,2019-08-12 15:14:17 UTC,1116643,26000,0
6036895,2019-09-24 20:36:25 UTC,2641353,26000,0
1748931,2019-10-04 09:24:08 UTC,1857679,26000,0
5305800,2019-08-25 20:28:33 UTC,1227052,26000,0
3448943,2019-08-01 21:44:03 UTC,1607863,26000,0
9324120,2019-08-19 12:48:56 UTC,1619836,26000,0
1388267,2019-07-13 08:03:49 UTC,3211541,26000,0
9066277,2019-09-06 04:53:12 UTC,870557,26000,0
8572844,2019-09-01 08:36:37 UTC,3799763,26000,0
8950521,2019-08-21 01:42:21 UTC,3165734,26000,0
8864253,2019-10-10 17:37:44 UTC,3002924,26000,0
615638,2019-08-28 18:14:29 UTC,3864422,26000,0
8476125,2019-07-29 05:52:18 UTC,655935,26000,0
934716,2019-08-10 20:56:59 UTC,2298005,26000,0
7980260,2019-07-26 13:01:39 UTC,1685194,26000,0
4758550,2019-08-04 01:34:48 UTC,387869,26000,0
7844817,2019-08-26 08:32:57 UTC,1067198,26000,0
7316168,2019-08-01 17:02:29 UTC,3325972,26000,0
5964972,2019-09-09 21:17:24 UTC,790331,26000,0
8051057,2019-08-20 23:54:09 UTC,483250,26000,0
5038636,2019-09-09 09:30:50 UTC,832387,26000,0
5540805,2019-08-06 01:50:40 UTC,3593501,26000,0
229866,2019-09-19 10:07:54 UTC,2949142,26000,0
8453777,2019-07-14 12:58:36 UTC,1320434,26000,0
5266331,2019-08-17 03:42:54 UTC,680737,26000,0
1931201,2019-06-18 15:59:31 UTC,3026111,26000,0
7250299,2019-08-08 07:51:53 UTC,778134,26000,0
7014672,2019-08-24 10:07:43 UTC,3895163,26000,0
7104845,2019-07-12 21:44:14 UTC,3153910,26000,0
7186326,2019-08-08 21:14:44 UTC,3072851,26000,0
2471590,2019-09-02 19:58:39 UTC,3898505,26000,0
2038737,2019-06-19 10:50:40 UTC,796887,26000,0
2144604,2019-06-19 05:36:55 UTC,2562009,26000,0
8566012,2019-09-16 21:27:43 UTC,736685,26000,0
224564,2019-07-13 11:17:00 UTC,3551760,26000,0
2474545,2019-07-22 18:41:13 UTC,1240198,26000,0
2780317,2019-08-24 02:19:04 UTC,915649,26000,0
2592524,2019-08-26 01:52:12 UTC,2902665,26000,0
2220589,2019-08-17 03:13:06 UTC,1254317,26000,0
5053769,2019-10-03 23:25:25 UTC,1663068,26000,0
1749683,2019-08-20 14:47:26 UTC,1876026,26000,0
6870323,2019-10-08 19:35:50 UTC,1880249,26000,0
2970327,2019-09-04 04:53:28 UTC,1777413,26000,0
4235915,2019-09-22 14:04:45 UTC,1943960,26000,0
7249081,2019-07-08 00:02:36 UTC,2608567,26000,0
3660210,2019-08-05 12:15:19 UTC,766681,26000,0
2921665,2019-09-13 14:15:42 UTC,1378179,26000,0
8963775,2019-06-22 23:47:02 UTC,2861588,26000,0
7161256,2019-07-20 11:25:53 UTC,672657,26000,0
6888957,2019-08-21 05:42:29 UTC,2389534,26000,0
1274743,2019-06-16 21:08:33 UTC,1622414,26000,0
925877,2019-10-08 02:10:56 UTC,836710,26000,0
5620307,2019-09-10 10:34:16 UTC,2003713,26000,0
1615420,2019-08-05 01:16:21 UTC,3281165,26000,0
4602651,2019-08-28 02:35:21 UTC,794459,26000,0
7772443,2019-08-11 02:03:14 UTC,1755507,26000,0
4493700,2019-08-13 10:03:49 UTC,1397375,26000,0
3320366,2019-08-22 18:43:44 UTC,1288355,26000,0
3426068,2019-08-05 12:38:19 UTC,3078679,26000,0
7528422,2019-08-19 09:44:48 UTC,2012492,26000,0
3767180,2019-08-02 13:14:07 UTC,2076895,26000,0
6551746,2019-09-28 09:41:52 UTC,3647537,26000,0
9266709,2019-08-23 20:54:40 UTC,1306292,26000,0
2084665,2019-09-18 21:39:58 UTC,579257,26000,0
9031235,2019-09-20 10:30:40 UTC,3828701,26000,0
8615001,2019-07-08 17:53:16 UTC,2559666,26000,0
4231781,2019-07-30 23:35:34 UTC,2287579,26000,0
4908542,2019-08-02 04:33:28 UTC,2947160,26000,0
3940294,2019-08-31 12:45:32 UTC,1877618,26000,0
3078586,2019-06-23 09:34:39 UTC,528045,26000,0
6155341,2019-07-08 01:58:51 UTC,2975547,26000,0
3916120,2019-08-25 00:18:12 UTC,1072186,26000,0
4698998,2019-06-20 21:51:51 UTC,3943551,26000,0
8602722,2019-10-05 22:46:42 UTC,1743073,26000,0
4185121,2019-08-07 06:06:14 UTC,1668611,26000,0
3878439,2019-07-16 21:32:50 UTC,3053187,26000,0
7198764,2019-08-10 07:59:48 UTC,3578295,26000,0
7927206,2019-08-16 12:08:37 UTC,2590356,26000,0
6713169,2019-08-10 17:42:48 UTC,1345272,26000,0
4821761,2019-08-24 08:35:05 UTC,1611337,26000,0
7445170,2019-06-29 12:04:03 UTC,1871804,26000,0
504187,2019-09-22 17:45:41 UTC,671371,26000,0
2606247,2019-07-05 20:55:29 UTC,1021309,26000,0
8253039,2019-07-14 23:18:57 UTC,627086,26000,0
5758339,2019-09-23 17:15:07 UTC,1125471,26000,0
9311069,2019-09-30 17:54:29 UTC,1880985,26000,0
5463911,2019-07-01 05:46:26 UTC,496546,26000,0
3542463,2019-06-22 00:09:40 UTC,2323290,26000,0
7009934,2019-09-11 04:20:18 UTC,1947289,26000,0
8295057,2019-07-06 05:19:33 UTC,1514914,26000,0
8050647,2019-06-20 14:01:43 UTC,1628933,26000,0
5441815,2019-07-09 21:16:53 UTC,3087347,26000,0
8970483,2019-07-29 19:23:33 UTC,2920289,26000,0
7205074,2019-09-05 22:07:57 UTC,2868151,26000,0
5071699,2019-07-12 13:19:17 UTC,3831579,26000,0
759647,2019-07-19 11:50:22 UTC,2715804,26000,0
7113452,2019-07-13 12:44:11 UTC,853140,26000,0
961093,2019-07-28 23:53:13 UTC,2106804,26000,0
374881,2019-08-03 03:08:38 UTC,381972,26000,0
3918568,2019-09-16 22:31:26 UTC,1652466,26000,0
437960,2019-08-18 13:42:50 UTC,1500937,26000,0
375528,2019-06-25 17:18:37 UTC,2177616,26000,0
4489815,2019-06-25 23:07:11 UTC,3743754,26000,0
5738260,2019-08-28 05:37:18 UTC,2338632,26000,0
2580364,2019-06-22 05:50:04 UTC,640815,26000,0
3797433,2019-07-16 21:27:05 UTC,2000274,26000,0
3809186,2019-09-07 16:02:55 UTC,1202556,26000,0
4686467,2019-07-31 13:55:04 UTC,3204186,26000,0
814153,2019-08-14 08:27:41 UTC,395326,26000,0
8682266,2019-07-28 22:19:03 UTC,1453784,26000,0
7377010,2019-08-14 20:12:54 UTC,2990326,26000,0
3672845,2019-10-07 05:20:00 UTC,1168348,26000,0
305541,2019-08-04 22:02:52 UTC,1219646,26000,0
8648947,2019-09-09 03:08:53 UTC,3910371,26000,0
8869455,2019-08-07 13:42:14 UTC,2402696,26000,0
5675421,2019-08-25 02:02:37 UTC,3541448,26000,0
3888283,2019-09-26 11:23:21 UTC,697339,26000,0
9244010,2019-08-27 19:31:05 UTC,897128,26000,0
8051461,2019-08-06 21:43:04 UTC,2703112,26000,0
5174443,2019-08-07 14:35:03 UTC,2556929,26000,0
7932325,2019-08-04 13:11:52 UTC,2899258,26000,0
686603,2019-09-10 08:15:09 UTC,1034747,26000,0
6881275,2019-06-16 10:42:16 UTC,2700334,26000,0
7160217,2019-06-22 15:25:46 UTC,1788880,26000,0
7269476,2019-06-20 01:08:04 UTC,1663326,26000,0
8272856,2019-09-29 00:43:28 UTC,1835908,26000,0
3172894,2019-06-26 07:41:13 UTC,1248293,26000,0
2023841,2019-06-25 20:39:52 UTC,3062816,26000,0
4567543,2019-06-26 22:15:57 UTC,1220514,26000,0
4754376,2019-08-31 01:40:39 UTC,1275674,26000,0
5525048,2019-09-17 18:36:32 UTC,2104541,26000,0
4983915,2019-09-14 19:14:56 UTC,1633786,26000,0
2995909,2019-09-19 20:52:40 UTC,3890526,26000,0
1943219,2019-07-19 23:46:12 UTC,3492304,26000,0
4610149,2019-09-23 02:14:55 UTC,1001108,26000,0
6129649,2019-10-03 02:09:08 UTC,3830813,26000,0
3129770,2019-09-10 05:59:17 UTC,1994264,26000,0
4174638,2019-06-24 14:16:58 UTC,2937269,26000,0
1957588,2019-07-09 15:50:03 UTC,3715093,26000,0
6553600,2019-09-07 08:20:45 UTC,906951,26000,0
3268358,2019-06-29 20:29:37 UTC,1354235,26000,0
6311955,2019-08-23 05:43:02 UTC,877511,26000,0
6608560,2019-09-27 03:18:32 UTC,547241,26000,0
9138904,2019-09-10 14:31:43 UTC,2361766,26000,0
2583621,2019-08-04 02:34:09 UTC,3603225,26000,0
6435033,2019-06-19 17:42:16 UTC,2200349,26000,0
7012413,2019-08-28 10:52:26 UTC,2142710,26000,0
7700314,2019-06-26 18:08:20 UTC,832803,26000,0
3051180,2019-09-12 05:01:34 UTC,569057,26000,0
8525652,2019-07-24 16:41:28 UTC,975923,26000,0
1795923,2019-07-12 06:51:03 UTC,758069,26000,0
1958781,2019-10-09 05:17:16 UTC,3143693,26000,0
4488647,2019-07-19 17:49:20 UTC,2902676,26000,0
8816609,2019-10-03 12:43:01 UTC,1190380,26000,0
6214742,2019-10-03 12:20:21 UTC,2883087,26000,0
5648584,2019-10-08 06:55:39 UTC,3055135,26000,0
6342441,2019-07-23 23:28:44 UTC,862688,26000,0
1763653,2019-09-02 16:21:49 UTC,3901930,26000,0
7963566,2019-06-23 21:23:52 UTC,2209949,26000,0
5759125,2019-10-03 04:01:22 UTC,3250214,26000,0
6067049,2019-07-23 06:20:12 UTC,589444,26000,0
2281880,2019-07-27 07:40:43 UTC,771356,26000,0
410372,2019-07-29 06:23:53 UTC,3239684,26000,0
8039085,2019-10-07 12:53:39 UTC,928966,26000,0
8207075,2019-10-01 14:09:47 UTC,3523542,26000,0
4055636,2019-10-07 14:43:39 UTC,3290994,26000,0
2086239,2019-08-23 12:57:14 UTC,2230000,26000,0
996639,2019-08-03 19:15:19 UTC,1438901,26000,0
2203187,2019-08-31 20:25:11 UTC,2487013,26000,0
7387809,2019-07-08 10:34:34 UTC,3310484,26000,0
9295484,2019-06-30 13:01:02 UTC,2218442,26000,0
2192411,2019-08-01 14:12:26 UTC,2545524,26000,0
5492613,2019-09-09 00:56:39 UTC,3652428,26000,0
3665724,2019-06-21 04:47:58 UTC,3494533,26000,0
3768424,2019-07-22 19:02:54 UTC,3318990,26000,0
7483817,2019-09-13 11:08:19 UTC,1587207,26000,0
6949517,2019-08-07 14:41:18 UTC,1947910,26000,0
173286,2019-08-02 19:29:07 UTC,3538606,26000,0
708942,2019-08-04 22:14:24 UTC,433064,26000,0
3017931,2019-08-02 19:17:57 UTC,3317807,26000,0
8823101,2019-07-24 06:26:10 UTC,839026,26000,0
2097046,2019-06-30 04:42:22 UTC,363993,26000,0
183986,2019-06-25 17:15:20 UTC,528874,26000,0
8609058,2019-09-07 22:58:58 UTC,1074933,26000,0
7558938,2019-09-02 11:58:54 UTC,1263471,26000,0
5491366,2019-09-05 04:00:18 UTC,3095099,26000,0
8614806,2019-08-09 04:41:55 UTC,474330,26000,0
8230980,2019-08-15 22:28:22 UTC,451808,26000,0
7612346,2019-07-11 21:05:19 UTC,3698646,26000,0
6828808,2019-09-09 16:44:30 UTC,1658033,26000,0
687621,2019-07-26 10:31:41 UTC,573829,26000,0
5310104,2019-10-04 23:25:19 UTC,3936616,26000,0
6212526,2019-09-13 23:55:52 UTC,3523076,26000,0
8481462,2019-09-03 02:26:03 UTC,3058558,26000,0
8222712,2019-07-12 15:05:36 UTC,1249901,26000,0
1863936,2019-06-26 06:30:29 UTC,479867,26000,0
3783004,2019-06-16 00:10:07 UTC,2070622,26000,0
420477,2019-10-08 15:26:29 UTC,489297,26000,0
9280532,2019-07-25 17:24:51 UTC,1405449,26000,0
7475628,2019-09-11 21:51:43 UTC,2682579,26000,0
898739,2019-06-28 20:35:13 UTC,1616345,26000,0
9204586,2019-07-03 23:45:16 UTC,2841957,26000,0
2787927,2019-09-10 15:26:24 UTC,1390726,26000,0
8596933,2019-10-04 23:12:36 UTC,641763,26000,0
7936426,2019-10-08 19:02:10 UTC,896606,26000,0
7510825,2019-08-09 03:13:11 UTC,2506789,26000,0
3586782,2019-09-04 20:13:17 UTC,3947166,26000,0
4097691,2019-08-05 08:23:12 UTC,1015706,26000,0
5268916,2019-06-18 01:32:36 UTC,2371532,26000,0
1583712,2019-08-29 02:00:48 UTC,1969007,26000,0
462721,2019-06-28 19:35:55 UTC,1812442,26000,0
1058826,2019-08-10 08:26:18 UTC,2021031,26000,0
6812566,2019-10-07 13:19:32 UTC,3313997,26000,0
3212467,2019-07-12 02:39:40 UTC,988571,26000,0
7518986,2019-09-22 14:22:27 UTC,2268420,26000,0
4133722,2019-07-31 19:15:27 UTC,731889,26000,0
8373457,2019-08-17 23:15:43 UTC,3853937,26000,0
9280329,2019-09-27 20:06:33 UTC,1817334,26000,0
3225514,2019-08-15 00:13:32 UTC,634980,26000,0
2746840,2019-08-29 02:14:17 UTC,2173146,26000,0
5422739,2019-09-03 13:38:10 UTC,975598,26000,0
6947006,2019-10-06 22:18:57 UTC,3444674,26000,0
7370031,2019-09-03 21:51:35 UTC,2617617,26000,0
5131885,2019-10-06 01:01:23 UTC,1644504,26000,0
7037881,2019-07-27 06:20:33 UTC,2171552,26000,0
6783143,2019-08-08 09:57:45 UTC,2688266,26000,0
3338996,2019-10-01 23:58:54 UTC,3705930,26000,0
5582992,2019-10-01 15:25:46 UTC,3463733,26000,0
7200272,2019-07-20 16:48:00 UTC,475842,26000,0
3266357,2019-06-24 18:45:05 UTC,3781984,26000,0
8901009,2019-08-17 17:51:46 UTC,720287,26000,0
3297359,2019-07-04 08:01:53 UTC,711596,26000,0
7988569,2019-09-03 17:47:18 UTC,1047915,26000,0
5097011,2019-07-01 01:39:54 UTC,2449596,26000,0
2407309,2019-09-08 07:24:19 UTC,3299438,26000,0
585031,2019-07-05 17:43:19 UTC,833268,26000,0
1605831,2019-09-05 18:10:13 UTC,1228935,26000,0
2140482,2019-08-09 08:07:29 UTC,3280085,26000,0
2821708,2019-09-27 20:23:53 UTC,507897,26000,0
5737869,2019-08-30 23:41:14 UTC,1407434,26000,0
8386921,2019-07-15 01:59:16 UTC,995582,26000,0
7265699,2019-07-02 01:22:35 UTC,3440497,26000,0
